Request_id,Customer_id,operators_id,Delivery_latitude,Delivery_longitude,Delivery_city_id,Delivery_address,items_in_this_request,Request_placing_time
174,174,2,23.029477822670263,72.39732099328856,6,Address_174,"[(3, 1), (10, 18), (2, 8)]",2024-10-18 09:00:00
175,175,4,23.22015555230394,72.4681011827421,6,Address_175,"[(10, 18), (7, 18), (1, 10)]",2024-10-18 09:00:00
176,176,2,22.897608479587504,72.6440301958755,6,Address_176,"[(1, 5), (1, 13)]",2024-10-18 09:00:00
177,177,9,23.028558032253358,72.82785665884151,6,Address_177,"[(2, 10), (1, 1), (1, 18)]",2024-10-18 09:00:00
178,178,4,23.102764103870037,72.66829337411234,6,Address_178,"[(8, 2), (9, 1), (5, 18), (4, 18), (6, 2), (4, 13), (4, 19), (10, 19), (10, 6), (1, 3), (1, 6)]",2024-10-18 09:00:00
179,179,2,22.920935967011495,72.5566274277794,6,Address_179,"[(5, 5), (4, 20), (1, 3), (6, 11), (2, 13), (8, 11), (8, 20), (2, 20), (2, 8)]",2024-10-18 09:00:00
180,180,5,23.081255497192096,72.76998163151059,6,Address_180,"[(8, 9)]",2024-10-18 09:00:00
181,181,4,23.837638109187214,92.61206026191084,7,Address_181,"[(8, 6), (2, 20), (9, 11), (1, 19), (6, 5), (1, 8)]",2024-10-18 09:00:00
182,182,4,23.78373194099542,92.64111149978454,7,Address_182,"[(7, 1), (1, 12), (4, 12), (8, 9), (3, 1), (1, 9)]",2024-10-18 09:00:00
183,183,4,23.874167117404305,92.82060328855793,7,Address_183,"[(7, 9), (8, 18), (2, 16), (1, 11), (9, 8), (3, 17), (2, 15), (5, 13), (4, 13)]",2024-10-18 09:00:00
184,184,4,23.749161149123722,92.62231675086444,7,Address_184,"[(5, 19), (3, 11), (9, 7)]",2024-10-18 09:00:00
185,185,4,23.824601000891047,92.73638704235037,7,Address_185,"[(8, 7), (7, 3), (6, 9), (3, 20), (8, 13), (5, 10), (1, 13)]",2024-10-18 09:00:00
186,186,4,23.837023325092996,92.77676414654204,7,Address_186,"[(1, 1), (1, 14), (4, 16), (3, 16), (2, 19), (1, 16), (6, 7), (1, 12), (9, 15), (6, 18)]",2024-10-18 09:00:00
187,187,9,23.78570297003675,92.467028200403,7,Address_187,"[(9, 3), (3, 10), (4, 16), (4, 19), (10, 4), (7, 5), (8, 10), (2, 3), (9, 20)]",2024-10-18 09:00:00
188,188,9,23.732847278669535,92.7251017498785,7,Address_188,"[(8, 11), (8, 9)]",2024-10-18 09:00:00
189,189,9,23.57972640845264,92.56903841811386,7,Address_189,"[(6, 13), (8, 7)]",2024-10-18 09:00:00
190,190,9,23.646881814499768,92.80059251789794,7,Address_190,"[(10, 11), (4, 17), (6, 8)]",2024-10-18 09:00:00
191,191,9,23.804987870182806,92.90864904306254,7,Address_191,"[(3, 6)]",2024-10-18 09:00:00
192,192,9,23.74008363717582,92.70512982854362,7,Address_192,"[(2, 15)]",2024-10-18 09:00:00
193,193,9,23.652649017303194,92.64195883453671,7,Address_193,"[(6, 1), (3, 18), (9, 1), (10, 12), (5, 15), (9, 13)]",2024-10-18 09:00:00
194,194,4,23.74579935480777,92.76422187829603,7,Address_194,"[(4, 15), (3, 1), (2, 20), (6, 12), (3, 17)]",2024-10-18 09:00:00
195,195,4,23.785812378298605,92.46295819493817,7,Address_195,"[(5, 6), (7, 14), (4, 13), (7, 16), (5, 12)]",2024-10-18 09:00:00
196,196,4,23.7985129030561,92.71934773786991,7,Address_196,"[(1, 4), (5, 7), (7, 9), (4, 13), (4, 7), (1, 14), (9, 13), (4, 1), (5, 4), (3, 14), (8, 15)]",2024-10-18 09:00:00
197,197,4,23.79578578987294,92.6960497254463,7,Address_197,"[(2, 1), (1, 16), (7, 1), (2, 16), (9, 4), (2, 5), (4, 15), (8, 7), (5, 5), (10, 4), (2, 20)]",2024-10-18 09:00:00
198,198,9,23.72267732475229,92.74852966929346,7,Address_198,"[(1, 15), (4, 13), (10, 13), (3, 4), (3, 5), (8, 17), (6, 6), (1, 1), (2, 11)]",2024-10-18 09:00:00
199,199,4,23.746496309852127,92.74772098532847,7,Address_199,"[(4, 16), (5, 6), (9, 20), (3, 2), (6, 16), (1, 10), (6, 8), (3, 7), (3, 1)]",2024-10-18 09:00:00
200,200,9,23.641936033062745,92.77541519170387,7,Address_200,"[(1, 15), (8, 8), (9, 3), (4, 17), (6, 13), (1, 5), (4, 20), (3, 15)]",2024-10-18 09:00:00
201,201,9,23.660816027735592,92.7629300161928,7,Address_201,"[(2, 15), (9, 12), (6, 19), (3, 15), (2, 2), (2, 16), (7, 6), (1, 15), (4, 19)]",2024-10-18 09:00:00
202,202,9,23.776915188807227,92.63765278837235,7,Address_202,"[(2, 3), (10, 14), (1, 14), (6, 13), (3, 15), (8, 10), (7, 1)]",2024-10-18 09:00:00
203,203,4,23.61129756905939,92.9017018692963,7,Address_203,"[(6, 15), (7, 12), (2, 7), (4, 5), (7, 17), (3, 9), (10, 9), (10, 4)]",2024-10-18 09:00:00
204,204,4,23.84666954138096,92.78013476671309,7,Address_204,"[(6, 2), (7, 13), (9, 14), (10, 18), (1, 3), (5, 5)]",2024-10-18 09:00:00
205,205,4,23.7299808166226,92.68290815744726,7,Address_205,"[(7, 12), (1, 8), (2, 17), (3, 11), (9, 12), (5, 12), (3, 3)]",2024-10-18 09:00:00
206,206,9,23.84734361190044,92.59688278060567,7,Address_206,"[(8, 19), (1, 16), (4, 3), (2, 17), (4, 1), (1, 14), (6, 6), (8, 15)]",2024-10-18 09:00:00
207,207,9,23.735633454678947,92.72834386975141,7,Address_207,"[(8, 15), (10, 16), (7, 13), (6, 4), (10, 15), (1, 16), (2, 5), (10, 11), (8, 4), (3, 16)]",2024-10-18 09:00:00
208,208,9,23.554813093330722,92.7125004146424,7,Address_208,"[(8, 16), (2, 10)]",2024-10-18 09:00:00
209,209,9,23.624125849604265,92.81258879453509,7,Address_209,"[(1, 8), (5, 17), (7, 15)]",2024-10-18 09:00:00
210,210,9,23.80373132382146,92.69533762535717,7,Address_210,"[(4, 7), (4, 3), (10, 8), (5, 8), (9, 15), (7, 17), (7, 4), (2, 2), (9, 19), (10, 13)]",2024-10-18 09:00:00
211,211,5,26.390503175923254,74.5570087525289,8,Address_211,"[(3, 3), (3, 19), (10, 9), (9, 8), (1, 10), (8, 19), (3, 15)]",2024-10-18 09:00:00
212,212,6,26.3900937235701,74.54629445852783,8,Address_212,"[(5, 6), (4, 19), (1, 20), (2, 13), (7, 8)]",2024-10-18 09:00:00
213,213,5,26.417339263572877,74.65516874719219,8,Address_213,"[(8, 3), (10, 18), (9, 8), (2, 15), (8, 19), (8, 14), (1, 12), (7, 4), (3, 15), (1, 5)]",2024-10-18 09:00:00
214,214,5,26.455429899859435,74.58135246275846,8,Address_214,"[(1, 8), (6, 17), (4, 13), (4, 20), (6, 6), (6, 4), (10, 9), (9, 10), (7, 15), (7, 16)]",2024-10-18 09:00:00
215,215,6,26.414372293872116,74.62355178016256,8,Address_215,"[(8, 2), (6, 20), (9, 8)]",2024-10-18 09:00:00
216,216,1,26.428003675687354,74.6886003848472,8,Address_216,"[(2, 17), (4, 3), (9, 12), (3, 20), (2, 1), (2, 11), (6, 1), (6, 8), (5, 9), (7, 11), (7, 16)]",2024-10-18 09:00:00
217,217,1,26.48598176009962,74.62754449678647,8,Address_217,"[(6, 14), (2, 20), (4, 18), (3, 5), (4, 4), (4, 17), (9, 8), (7, 6), (10, 13), (2, 11)]",2024-10-18 09:00:00
218,218,6,26.464604745775368,74.5090740204894,8,Address_218,"[(4, 19), (5, 20), (6, 14), (6, 6), (10, 15), (7, 14), (9, 9), (1, 13), (3, 3)]",2024-10-18 09:00:00
219,219,1,26.454913547839794,74.63363952030114,8,Address_219,"[(1, 3), (4, 15), (10, 18), (2, 1), (7, 10), (7, 15), (5, 11), (7, 20)]",2024-10-18 09:00:00
220,220,5,26.414160803475774,74.74797243151596,8,Address_220,"[(2, 13), (9, 11), (4, 19), (9, 3), (8, 8), (8, 16)]",2024-10-18 09:00:00
221,221,6,26.34256797347372,74.64014573926099,8,Address_221,"[(5, 2), (2, 12), (9, 6), (3, 9), (9, 1)]",2024-10-18 09:00:00
222,222,6,26.46990053950257,74.63422940144324,8,Address_222,"[(9, 17), (8, 10), (7, 1), (2, 14), (3, 2), (9, 6), (8, 20), (9, 12), (5, 17)]",2024-10-18 09:00:00
223,223,6,26.45437507571652,74.69310350215333,8,Address_223,"[(1, 20), (9, 4), (5, 13), (10, 15), (5, 5), (1, 7)]",2024-10-18 09:00:00
224,224,6,26.50949934994266,74.63136024712126,8,Address_224,"[(7, 3)]",2024-10-18 09:00:00
225,225,5,26.424969531853062,74.64490515272338,8,Address_225,"[(5, 18), (8, 6), (9, 18)]",2024-10-18 09:00:00
226,226,5,26.38352709708889,74.64938970238148,8,Address_226,"[(7, 5), (8, 5), (1, 4), (4, 17), (8, 4), (2, 17), (10, 1), (7, 9), (3, 7), (4, 8), (8, 12)]",2024-10-18 09:00:00
227,227,1,26.457866908638128,74.6433321095111,8,Address_227,"[(5, 14), (3, 1), (8, 14), (9, 20), (4, 5), (2, 14), (7, 19), (6, 10), (3, 17)]",2024-10-18 09:00:00
228,228,1,26.410112760449447,74.69979910367108,8,Address_228,"[(2, 12)]",2024-10-18 09:00:00
229,229,6,26.37408024301171,74.55535431787786,8,Address_229,"[(3, 2), (10, 12), (4, 20), (9, 15), (5, 17), (7, 2), (3, 7), (5, 15), (10, 18)]",2024-10-18 09:00:00
230,230,6,26.41030122251442,74.7060202763825,8,Address_230,"[(7, 1), (6, 5), (7, 9), (6, 11), (9, 2)]",2024-10-18 09:00:00
231,231,1,26.390822075549444,74.62116397551196,8,Address_231,"[(3, 12), (9, 7), (3, 8), (10, 3), (6, 7), (6, 2), (3, 18), (4, 16)]",2024-10-18 09:00:00
232,232,6,26.473161878330497,74.61762729004839,8,Address_232,"[(5, 11), (5, 17), (4, 8), (2, 19), (2, 12), (3, 8), (2, 6)]",2024-10-18 09:00:00
233,233,1,26.457125860245707,74.63945141685738,8,Address_233,"[(4, 7), (2, 20), (9, 17), (9, 17), (9, 17), (6, 3)]",2024-10-18 09:00:00
234,234,6,26.339041142360337,74.61789459288404,8,Address_234,"[(9, 12), (10, 19), (3, 20), (6, 4), (7, 15), (6, 8)]",2024-10-18 09:00:00
235,235,5,26.45641188439163,74.638996127933,8,Address_235,"[(9, 8), (4, 12), (10, 3), (3, 20), (8, 7), (7, 10)]",2024-10-18 09:00:00
236,236,6,26.531805339509226,74.66539503517505,8,Address_236,"[(7, 12), (9, 12), (5, 11), (2, 13), (2, 2), (4, 12)]",2024-10-18 09:00:00
237,237,5,26.490632541761485,74.55736717120311,8,Address_237,"[(3, 6), (7, 12), (8, 4), (10, 10)]",2024-10-18 09:00:00
238,238,1,26.43722293439283,74.64792254877096,8,Address_238,"[(2, 19), (8, 5), (7, 17), (9, 17), (7, 14)]",2024-10-18 09:00:00
239,239,1,26.491865145878588,74.65153035669962,8,Address_239,"[(5, 20)]",2024-10-18 09:00:00
240,240,6,26.424221444109566,74.6282163679447,8,Address_240,"[(2, 17), (6, 16), (8, 3), (3, 8), (4, 18), (10, 16), (8, 16), (4, 3), (2, 6), (1, 16)]",2024-10-18 09:00:00
241,241,6,20.66175892660473,77.0031929119906,9,Address_241,"[(10, 2), (3, 9), (5, 17), (9, 14), (4, 18)]",2024-10-18 09:00:00
242,242,8,20.69372351745588,77.01870690599476,9,Address_242,"[(9, 11), (3, 11), (6, 10), (3, 8), (8, 6)]",2024-10-18 09:00:00
243,243,4,20.68653494556152,76.99978610309432,9,Address_243,"[(6, 11), (1, 13)]",2024-10-18 09:00:00
244,244,4,20.775191904372722,77.05452383884783,9,Address_244,"[(2, 13), (7, 6), (4, 7), (4, 8), (1, 18), (5, 17), (4, 12)]",2024-10-18 09:00:00
245,245,8,20.682663609561594,77.08297804001222,9,Address_245,"[(4, 7), (4, 6), (10, 2), (2, 11), (3, 20), (4, 7), (9, 2), (8, 1), (7, 7)]",2024-10-18 09:00:00
246,246,6,20.77544738750294,77.05751017462302,9,Address_246,"[(7, 15), (2, 11), (3, 3), (8, 18), (5, 14), (9, 4), (5, 19), (10, 8), (3, 4)]",2024-10-18 09:00:00
247,247,8,20.6834270384762,76.94504644202425,9,Address_247,"[(2, 8), (5, 18), (4, 12)]",2024-10-18 09:00:00
248,248,5,20.6977561074001,76.97724937576255,9,Address_248,"[(3, 9), (4, 18), (4, 18), (3, 16), (4, 5), (6, 15), (3, 9), (1, 2), (2, 2)]",2024-10-18 09:00:00
249,249,8,20.645526118132075,77.05719032973772,9,Address_249,"[(1, 8), (10, 2), (8, 12), (9, 10), (2, 15), (9, 7), (6, 6), (2, 2), (1, 14)]",2024-10-18 09:00:00
250,250,6,20.679336921784,76.961123617444,9,Address_250,"[(8, 20), (9, 20), (5, 4), (6, 4), (6, 10)]",2024-10-18 09:00:00
251,251,5,20.67601394800432,77.0569818849069,9,Address_251,"[(8, 16), (10, 7), (10, 15), (9, 2), (1, 13), (8, 5), (1, 3), (2, 17), (7, 18)]",2024-10-18 09:00:00
252,252,6,20.694486068613756,77.0147634981996,9,Address_252,"[(7, 13), (2, 1), (5, 12), (8, 14), (9, 19)]",2024-10-18 09:00:00
253,253,4,20.749875410493598,76.99100094376172,9,Address_253,"[(2, 17), (7, 9), (7, 15), (1, 9)]",2024-10-18 09:00:00
254,254,5,20.698309149657423,77.03298403999744,9,Address_254,"[(6, 17), (5, 9), (1, 6), (4, 16)]",2024-10-18 09:00:00
255,255,6,20.740315868396046,76.99830064916948,9,Address_255,"[(1, 7), (2, 6), (1, 7), (6, 6), (8, 1), (9, 1), (10, 17), (4, 11), (8, 5), (5, 19)]",2024-10-18 09:00:00
256,256,8,20.719402209151735,76.9937105715537,9,Address_256,"[(7, 11), (10, 9), (3, 13), (6, 5), (4, 10), (7, 7)]",2024-10-18 09:00:00
257,257,5,20.672132438418846,76.9487096835391,9,Address_257,"[(9, 5), (6, 9), (5, 14), (8, 18), (4, 11), (4, 1), (2, 4)]",2024-10-18 09:00:00
258,258,4,20.69812523967487,76.98018429550756,9,Address_258,"[(7, 15), (10, 12), (8, 9), (3, 3), (10, 15), (8, 9), (9, 4), (1, 4), (5, 6), (9, 7)]",2024-10-18 09:00:00
259,259,4,20.681662450707435,77.0062499625877,9,Address_259,"[(9, 20)]",2024-10-18 09:00:00
260,260,8,20.702034553344944,77.00905423719912,9,Address_260,"[(8, 1)]",2024-10-18 09:00:00
261,261,8,20.67177784770739,77.07256367745157,9,Address_261,"[(1, 7), (1, 20), (7, 7), (5, 7), (9, 1), (2, 19), (7, 8), (3, 9)]",2024-10-18 09:00:00
262,262,6,20.69582670355933,77.01132940241413,9,Address_262,"[(9, 7), (4, 7), (4, 13), (5, 11), (6, 20), (1, 16), (3, 10)]",2024-10-18 09:00:00
263,263,6,20.731822276291552,77.03446039796096,9,Address_263,"[(8, 17), (6, 20), (7, 18), (2, 19)]",2024-10-18 09:00:00
264,264,4,20.727908953247763,77.03296404641706,9,Address_264,"[(7, 7), (7, 6), (8, 9), (3, 11), (8, 13), (7, 3)]",2024-10-18 09:00:00
265,265,8,20.660261095747536,77.01859472973975,9,Address_265,"[(5, 18), (10, 15)]",2024-10-18 09:00:00
266,266,6,20.68541141188813,76.94329744783693,9,Address_266,"[(3, 12), (2, 10)]",2024-10-18 09:00:00
267,267,6,20.693181642402475,76.94935391849825,9,Address_267,"[(3, 5), (9, 1), (1, 1), (3, 2), (6, 15), (5, 16), (4, 12), (3, 15)]",2024-10-18 09:00:00
268,268,5,20.748604680124792,77.0819690500362,9,Address_268,"[(9, 17), (9, 6), (10, 19), (8, 10), (6, 14), (8, 1), (2, 13)]",2024-10-18 09:00:00
269,269,5,20.74639673233111,77.01736307878741,9,Address_269,"[(7, 20), (10, 4), (1, 20), (4, 8), (4, 15), (3, 12), (2, 11)]",2024-10-18 09:00:00
270,270,6,20.693855848106214,76.96011189313532,9,Address_270,"[(6, 15), (3, 17), (10, 9), (3, 11), (10, 17)]",2024-10-18 09:00:00
271,271,1,9.558330627161189,76.42995744269143,10,Address_271,"[(1, 10), (2, 2), (8, 11), (4, 18), (5, 20), (2, 3), (7, 16), (3, 18), (1, 13)]",2024-10-18 09:00:00
272,272,3,9.399039373477898,76.30016415006153,10,Address_272,"[(6, 15), (10, 12), (1, 19), (6, 16), (3, 8), (4, 1), (6, 6), (6, 10), (5, 4), (5, 8)]",2024-10-18 09:00:00
273,273,1,9.501567097045998,76.26948560254908,10,Address_273,"[(3, 5), (2, 5), (9, 17), (7, 7), (1, 17), (7, 5)]",2024-10-18 09:00:00
274,274,3,9.451736444207564,76.31533422565902,10,Address_274,"[(10, 4), (5, 4), (10, 10), (7, 4), (1, 13)]",2024-10-18 09:00:00
275,275,3,9.503092676470198,76.37847648524605,10,Address_275,"[(1, 18), (8, 2), (2, 4), (5, 13), (6, 18), (4, 11), (7, 17), (5, 16), (1, 14)]",2024-10-18 09:00:00
276,276,1,9.440292151165746,76.31722513324023,10,Address_276,"[(8, 17), (3, 2), (3, 13), (6, 13), (1, 12), (2, 9), (1, 6), (7, 4), (4, 12)]",2024-10-18 09:00:00
277,277,2,9.493127506821567,76.32500013088142,10,Address_277,"[(1, 10), (8, 14), (10, 14), (7, 9), (8, 1), (1, 2)]",2024-10-18 09:00:00
278,278,1,9.508440867116764,76.31273678785213,10,Address_278,"[(3, 11), (2, 15), (6, 6), (5, 15), (2, 10)]",2024-10-18 09:00:00
279,279,2,9.428839765985183,76.33655180379849,10,Address_279,"[(1, 3), (6, 6), (7, 8), (5, 7), (8, 11), (10, 12), (6, 16)]",2024-10-18 09:00:00
280,280,3,9.534557504749715,76.3874887606055,10,Address_280,"[(9, 19), (2, 1), (10, 7), (8, 15), (6, 7), (5, 18), (6, 19), (2, 19)]",2024-10-18 09:00:00
281,281,1,9.533653747535192,76.28238553498994,10,Address_281,"[(5, 19)]",2024-10-18 09:00:00
282,282,1,9.46930732516058,76.32502221124807,10,Address_282,"[(3, 12), (1, 10), (5, 18), (5, 5), (1, 5), (7, 4), (10, 13), (9, 7), (8, 7), (2, 8)]",2024-10-18 09:00:00
283,283,9,9.502914469829518,76.3231795234919,10,Address_283,"[(2, 10), (7, 12), (9, 10), (10, 14)]",2024-10-18 09:00:00
284,284,9,9.522994305268286,76.33681140922477,10,Address_284,"[(8, 3), (10, 13), (10, 6), (8, 10), (8, 13), (8, 4), (5, 13), (10, 3)]",2024-10-18 09:00:00
285,285,9,9.476494474679164,76.38289463860433,10,Address_285,"[(7, 8)]",2024-10-18 09:00:00
286,286,1,9.405119362987536,76.25265249629564,10,Address_286,"[(6, 17), (8, 3), (1, 7), (9, 8), (5, 15), (8, 2), (2, 13), (4, 7)]",2024-10-18 09:00:00
287,287,3,9.497939984129472,76.37227564099048,10,Address_287,"[(4, 20)]",2024-10-18 09:00:00
288,288,2,9.491828907756084,76.30492527009532,10,Address_288,"[(8, 18), (10, 10), (2, 20), (8, 7), (3, 3), (4, 20), (3, 9), (1, 17), (7, 7), (10, 19), (8, 10)]",2024-10-18 09:00:00
289,289,3,9.53555037255281,76.25831386652774,10,Address_289,"[(10, 8), (9, 1), (1, 15), (2, 7)]",2024-10-18 09:00:00
290,290,9,9.497755454739861,76.34860020160134,10,Address_290,"[(8, 3), (7, 12), (7, 8), (6, 8), (4, 1), (2, 13), (2, 3), (3, 6), (2, 5)]",2024-10-18 09:00:00
291,291,2,9.421345139819696,76.38760326048546,10,Address_291,"[(9, 17)]",2024-10-18 09:00:00
292,292,9,9.6048885389923,76.29735221707098,10,Address_292,"[(1, 11), (5, 1), (9, 18), (8, 13), (9, 9), (7, 20), (4, 20), (5, 11)]",2024-10-18 09:00:00
293,293,3,9.495003680990873,76.33807116906755,10,Address_293,"[(4, 1), (2, 17), (3, 13), (8, 13), (8, 12), (4, 8), (8, 8), (8, 3), (5, 17)]",2024-10-18 09:00:00
294,294,9,9.517039139465975,76.28927012584866,10,Address_294,"[(6, 14)]",2024-10-18 09:00:00
295,295,2,9.484412972872564,76.30926765848106,10,Address_295,"[(2, 13), (1, 16), (8, 2), (2, 5), (10, 13), (6, 19), (3, 3), (8, 19), (7, 4), (6, 3), (3, 15)]",2024-10-18 09:00:00
296,296,9,9.584006349504138,76.2744555561412,10,Address_296,"[(5, 4), (4, 8)]",2024-10-18 09:00:00
297,297,1,9.496843510589759,76.32955852929443,10,Address_297,"[(2, 5), (2, 12), (2, 2)]",2024-10-18 09:00:00
298,298,3,9.496529966995073,76.4175097123507,10,Address_298,"[(3, 17), (5, 8), (4, 14), (10, 18), (9, 11), (3, 5), (1, 16), (7, 20)]",2024-10-18 09:00:00
299,299,9,9.486707766703772,76.3343125875833,10,Address_299,"[(9, 7), (4, 17), (5, 2), (2, 8), (2, 16), (4, 8), (9, 2), (10, 18)]",2024-10-18 09:00:00
300,300,9,9.496087619521491,76.44249258655628,10,Address_300,"[(8, 1)]",2024-10-18 09:00:00
301,301,10,27.97454219638413,78.27740030342653,11,Address_301,"[(7, 3), (4, 3), (7, 17), (4, 7)]",2024-10-18 09:00:00
302,302,10,27.69540154755103,78.03294163236838,11,Address_302,"[(9, 16), (4, 8), (1, 16), (4, 14), (7, 5), (6, 8), (3, 5), (9, 15), (5, 18), (5, 3)]",2024-10-18 09:00:00
303,303,10,27.959440980634465,78.0419385558896,11,Address_303,"[(10, 8), (3, 6), (7, 3), (4, 15), (5, 4), (4, 18), (4, 16), (3, 5), (7, 16), (9, 11)]",2024-10-18 09:00:00
304,304,7,28.06561265594547,78.08821775175205,11,Address_304,"[(1, 13), (9, 1), (6, 15), (4, 4), (7, 11), (8, 10), (4, 9)]",2024-10-18 09:00:00
305,305,10,27.877873969260182,78.13190544306535,11,Address_305,"[(2, 9), (2, 5), (10, 15), (6, 18), (1, 8), (8, 20)]",2024-10-18 09:00:00
306,306,1,27.727926902542453,78.14413754149467,11,Address_306,"[(8, 17), (9, 18), (6, 5), (10, 9), (5, 16), (1, 10), (3, 7), (1, 1), (6, 18), (1, 15), (1, 18)]",2024-10-18 09:00:00
307,307,10,27.77978879236825,77.86002678487955,11,Address_307,"[(7, 15), (1, 4), (9, 2), (9, 19), (4, 18), (10, 12), (6, 6), (2, 6), (8, 13), (2, 19)]",2024-10-18 09:00:00
308,308,7,27.86045788676319,78.0095210388707,11,Address_308,"[(6, 1), (6, 17), (10, 4), (10, 20)]",2024-10-18 09:00:00
309,309,1,27.83417611027098,78.04879537452476,11,Address_309,"[(4, 10), (6, 9), (6, 5), (7, 6), (3, 2), (7, 10)]",2024-10-18 09:00:00
310,310,1,27.88003638268229,78.1347028851294,11,Address_310,"[(9, 3), (3, 11), (3, 16), (6, 18), (4, 1), (3, 2)]",2024-10-18 09:00:00
311,311,7,27.85595537418747,78.11928469018775,11,Address_311,"[(10, 5), (6, 17), (8, 8), (7, 4), (2, 8), (8, 16), (9, 17), (7, 8), (3, 19), (4, 2)]",2024-10-18 09:00:00
312,312,8,27.90848236425229,78.28647629019733,11,Address_312,"[(1, 10), (6, 8), (7, 12), (1, 14), (4, 10), (7, 9), (8, 14), (3, 14), (10, 8), (5, 4), (7, 12)]",2024-10-18 09:00:00
313,313,7,28.050718388449777,78.28297609000032,11,Address_313,"[(3, 16), (8, 15), (1, 19), (3, 18), (10, 17), (2, 8), (3, 8)]",2024-10-18 09:00:00
314,314,10,27.775916193276977,78.24983449925608,11,Address_314,"[(6, 12), (9, 10), (3, 4), (1, 9), (9, 6), (1, 15), (3, 17), (5, 18), (1, 18), (4, 18)]",2024-10-18 09:00:00
315,315,8,27.892083121584726,78.06811111580869,11,Address_315,"[(5, 8), (3, 9), (8, 2), (6, 18), (1, 4), (6, 12), (7, 16), (7, 18), (10, 17), (1, 7), (9, 12)]",2024-10-18 09:00:00
316,316,8,27.91088807305652,78.29518051547089,11,Address_316,"[(9, 15), (8, 20), (5, 17), (1, 20), (7, 4), (2, 13), (5, 4), (5, 7), (4, 18), (10, 12), (7, 20)]",2024-10-18 09:00:00
317,317,10,27.63289723433361,78.09054587597315,11,Address_317,"[(4, 13), (8, 1), (8, 18), (6, 10), (4, 7), (1, 1)]",2024-10-18 09:00:00
318,318,8,27.87588204249713,78.07777884517168,11,Address_318,"[(8, 8), (1, 3), (1, 3), (6, 4), (9, 18), (6, 14), (8, 16), (7, 2), (4, 16), (1, 10)]",2024-10-18 09:00:00
319,319,8,28.062891580474492,78.09016369058575,11,Address_319,"[(1, 5), (5, 5), (2, 1), (4, 7), (4, 3), (4, 8), (10, 13), (7, 10), (5, 15), (10, 4)]",2024-10-18 09:00:00
320,320,10,27.878432555383913,78.00351681325364,11,Address_320,"[(9, 10), (8, 14), (8, 16)]",2024-10-18 09:00:00
321,321,1,27.93517010846891,78.00510928504927,11,Address_321,"[(6, 17), (1, 6), (4, 7)]",2024-10-18 09:00:00
322,322,7,28.04650971432028,78.01371354119375,11,Address_322,"[(2, 20), (4, 1), (9, 11), (6, 3), (8, 14), (8, 7), (9, 17), (3, 5), (1, 17)]",2024-10-18 09:00:00
323,323,8,27.845677529802558,77.9747083960967,11,Address_323,"[(5, 12), (5, 15), (2, 13), (5, 9)]",2024-10-18 09:00:00
324,324,7,27.727988816095404,78.09346201756306,11,Address_324,"[(10, 3), (10, 18), (5, 12), (9, 10)]",2024-10-18 09:00:00
325,325,1,27.872071103410065,78.07638045426908,11,Address_325,"[(3, 10), (1, 17), (6, 2), (10, 13), (7, 3), (3, 12), (7, 6), (6, 18)]",2024-10-18 09:00:00
326,326,1,28.000155101132414,78.00673367887913,11,Address_326,"[(4, 7), (2, 12), (7, 16), (4, 4), (1, 7), (1, 15)]",2024-10-18 09:00:00
327,327,7,28.065997798633365,77.94918660916561,11,Address_327,"[(10, 12), (2, 16), (10, 10), (3, 19), (4, 19), (9, 12), (7, 11), (7, 18)]",2024-10-18 09:00:00
328,328,1,28.042067142801933,78.00223458542312,11,Address_328,"[(10, 7)]",2024-10-18 09:00:00
329,329,10,27.876569504277036,78.09467396628925,11,Address_329,"[(1, 7), (4, 5), (3, 19), (10, 5), (10, 15), (7, 11), (10, 18), (8, 15), (5, 3), (1, 20), (7, 4)]",2024-10-18 09:00:00
330,330,10,27.850446620127347,78.2028605652744,11,Address_330,"[(2, 14), (3, 17), (2, 12), (2, 20), (6, 9), (10, 20)]",2024-10-18 09:00:00
331,331,8,26.401310751455284,89.46448051780453,12,Address_331,"[(2, 5), (4, 15)]",2024-10-18 09:00:00
332,332,8,26.439328269167685,89.5201407202171,12,Address_332,"[(3, 9), (9, 4), (1, 15), (9, 10), (5, 15), (1, 4)]",2024-10-18 09:00:00
333,333,9,26.471876872402746,89.62784697968871,12,Address_333,"[(1, 12), (1, 20), (10, 10), (10, 12), (5, 4), (6, 20), (6, 20)]",2024-10-18 09:00:00
334,334,9,26.5446859975173,89.6322360312842,12,Address_334,"[(4, 19), (2, 5), (1, 20), (1, 19), (10, 3), (5, 8), (10, 13), (3, 3), (4, 12), (9, 4), (1, 15)]",2024-10-18 09:00:00
335,335,9,26.59462558880955,89.56974088199223,12,Address_335,"[(7, 14), (7, 4), (6, 19), (8, 5), (6, 14), (3, 7), (6, 19), (7, 1)]",2024-10-18 09:00:00
336,336,8,26.487455418007638,89.44051019911308,12,Address_336,"[(9, 1), (9, 15), (5, 10), (4, 12), (2, 7), (6, 12)]",2024-10-18 09:00:00
337,337,8,26.455112264908824,89.48301481438786,12,Address_337,"[(3, 13), (7, 8), (8, 1), (5, 5), (5, 4), (3, 11), (8, 11), (4, 1), (3, 3), (9, 3), (10, 12)]",2024-10-18 09:00:00
338,338,9,26.432543215206096,89.51142212088777,12,Address_338,"[(6, 17), (8, 19)]",2024-10-18 09:00:00
