Request_id,Customer_id,operators_id,Delivery_latitude,Delivery_longitude,Delivery_city_id,Delivery_address,items_in_this_request,Request_placing_time
339,339,5,26.50239616808693,89.47403246190846,12,Address_339,"[(1, 6)]",2024-10-18 09:00:00
340,340,11,26.503248584838868,89.48255656267096,12,Address_340,"[(1, 10)]",2024-10-18 09:00:00
341,341,4,26.510920227971745,89.50594582192241,12,Address_341,"[(8, 3), (10, 18), (10, 19), (5, 14), (9, 17), (10, 8), (9, 10), (7, 17), (5, 9), (10, 15), (8, 3)]",2024-10-18 09:00:00
342,342,4,26.500783106393097,89.52499409763337,12,Address_342,"[(3, 11), (6, 7), (7, 11), (10, 6)]",2024-10-18 09:00:00
343,343,9,26.478225628031485,89.54759742906197,12,Address_343,"[(6, 5), (7, 12), (3, 7), (8, 20)]",2024-10-18 09:00:00
344,344,20,26.426115347265792,89.45376194958814,12,Address_344,"[(1, 15), (2, 5), (4, 13), (5, 19), (5, 7), (1, 12)]",2024-10-18 09:00:00
345,345,3,26.480114675501714,89.51792511019393,12,Address_345,"[(7, 20), (7, 16), (4, 2), (2, 18), (9, 10), (10, 19)]",2024-10-18 09:00:00
346,346,9,26.570247414704404,89.52500776314943,12,Address_346,"[(5, 18), (1, 2), (7, 6), (4, 10), (9, 18), (4, 2), (6, 9), (6, 12), (1, 20)]",2024-10-18 09:00:00
347,347,5,26.435917792016486,89.50148631574724,12,Address_347,"[(6, 5), (4, 2), (4, 11), (3, 13), (7, 4)]",2024-10-18 09:00:00
348,348,12,26.43698359849179,89.6112391062601,12,Address_348,"[(4, 15), (6, 1), (6, 12), (10, 6), (2, 19), (3, 14), (3, 3), (2, 14), (4, 15), (4, 2)]",2024-10-18 09:00:00
349,349,12,26.532491142057193,89.46909676065096,12,Address_349,"[(2, 15), (4, 3), (1, 19), (8, 6), (4, 2), (9, 4), (8, 12), (1, 2), (3, 5), (10, 5)]",2024-10-18 09:00:00
350,350,4,26.483648366882345,89.52305030467923,12,Address_350,"[(8, 16), (1, 4), (7, 10), (1, 6), (4, 19), (1, 19)]",2024-10-18 09:00:00
351,351,5,26.52968681127538,89.59672458413583,12,Address_351,"[(10, 16), (2, 9), (1, 19), (6, 11), (2, 17), (3, 3), (6, 17)]",2024-10-18 09:00:00
352,352,9,26.47073329816255,89.5102526489303,12,Address_352,"[(3, 16), (6, 10), (1, 7), (3, 15), (10, 19), (5, 17)]",2024-10-18 09:00:00
353,353,5,26.451868656112044,89.58747655767533,12,Address_353,"[(2, 6)]",2024-10-18 09:00:00
354,354,11,26.51829802795763,89.43199806754701,12,Address_354,"[(10, 20), (3, 6), (1, 9), (10, 12), (1, 4), (1, 9), (7, 8)]",2024-10-18 09:00:00
355,355,12,26.453775584464243,89.50698242968151,12,Address_355,"[(1, 9), (2, 14), (7, 2), (6, 15)]",2024-10-18 09:00:00
356,356,20,26.470563453148294,89.52286912470363,12,Address_356,"[(8, 16), (1, 7), (9, 19), (7, 18), (7, 7), (6, 20), (3, 10), (8, 9), (4, 4), (1, 10), (5, 11)]",2024-10-18 09:00:00
357,357,12,26.428855152790092,89.51921459692397,12,Address_357,"[(10, 20), (7, 17), (2, 2), (6, 10), (8, 10), (2, 16), (1, 1), (10, 12), (2, 8), (9, 8), (9, 5)]",2024-10-18 09:00:00
358,358,4,26.403496297353804,89.53468800926993,12,Address_358,"[(5, 5), (5, 5), (2, 10), (5, 2), (5, 2), (8, 15), (6, 5), (6, 5), (4, 20), (7, 20)]",2024-10-18 09:00:00
359,359,12,26.497940130202142,89.63213112899857,12,Address_359,"[(8, 18), (5, 8), (10, 11), (5, 11), (4, 12), (9, 8)]",2024-10-18 09:00:00
360,360,20,26.503519387733466,89.52984438935103,12,Address_360,"[(5, 15), (2, 15), (6, 20), (3, 14), (8, 7), (5, 17), (7, 1), (7, 3)]",2024-10-18 09:00:00
361,361,1,25.528634883486532,81.72668175049748,13,Address_361,"[(1, 2), (8, 4), (10, 9), (10, 6), (10, 10), (8, 5), (8, 17), (7, 18), (10, 7)]",2024-10-18 09:00:00
362,362,1,25.39440850271723,81.74038366621451,13,Address_362,"[(3, 1), (6, 8), (4, 12)]",2024-10-18 09:00:00
363,363,1,25.55404872349095,81.79408780073655,13,Address_363,"[(2, 20), (4, 1), (1, 1), (2, 5), (4, 1)]",2024-10-18 09:00:00
364,364,3,25.550589254998936,81.78899329604896,13,Address_364,"[(7, 12), (10, 19), (10, 4), (3, 18), (6, 12), (8, 17), (1, 20), (10, 18)]",2024-10-18 09:00:00
365,365,2,25.528536093641492,81.92071312954184,13,Address_365,"[(10, 9), (10, 17), (9, 18), (9, 9), (4, 1), (6, 9), (8, 12)]",2024-10-18 09:00:00
366,366,2,25.48954513974233,81.89178873690163,13,Address_366,"[(9, 7), (7, 20)]",2024-10-18 09:00:00
367,367,3,25.58005460816312,81.87286051348723,13,Address_367,"[(2, 10), (1, 10), (6, 20), (8, 16), (6, 5)]",2024-10-18 09:00:00
368,368,2,25.425440451366118,81.81312775344169,13,Address_368,"[(2, 6), (6, 17), (2, 7), (1, 18), (4, 6), (4, 18), (10, 12)]",2024-10-18 09:00:00
369,369,2,25.482845810393375,81.83923626698099,13,Address_369,"[(5, 15), (7, 5), (7, 20)]",2024-10-18 09:00:00
370,370,1,25.366800246893906,81.7731579483367,13,Address_370,"[(1, 4), (2, 18), (3, 10), (9, 18), (8, 11), (4, 11), (8, 13), (7, 20), (6, 14), (1, 14)]",2024-10-18 09:00:00
371,371,4,25.414808822858607,81.76334871636776,13,Address_371,"[(2, 19), (7, 19), (4, 19), (10, 20), (7, 10), (6, 15), (9, 6), (2, 3), (9, 17), (6, 15)]",2024-10-18 09:00:00
372,372,4,25.423673856219175,81.80014470968699,13,Address_372,"[(8, 14), (7, 2), (6, 14), (9, 17), (10, 7), (9, 7), (6, 10), (4, 16), (4, 3)]",2024-10-18 09:00:00
373,373,3,25.44082532272595,81.88043051088431,13,Address_373,"[(9, 8), (9, 3), (2, 9), (9, 18), (6, 8), (6, 14), (2, 11), (3, 2)]",2024-10-18 09:00:00
374,374,2,25.330210237826964,81.84378783920955,13,Address_374,"[(7, 12), (4, 11), (10, 20), (6, 3)]",2024-10-18 09:00:00
375,375,15,25.427361737162492,81.98993044309577,13,Address_375,"[(7, 7), (3, 8), (1, 11), (4, 11), (3, 13), (3, 10)]",2024-10-18 09:00:00
376,376,15,25.474890809011708,81.75043771934648,13,Address_376,"[(5, 7), (4, 15), (7, 17), (1, 13), (2, 2), (7, 2), (4, 1), (7, 7), (3, 19), (6, 11), (1, 15)]",2024-10-18 09:00:00
377,377,3,25.447706221734887,81.82242813155432,13,Address_377,"[(2, 12), (1, 14), (7, 20), (2, 17), (1, 8), (4, 7), (9, 13), (5, 10), (1, 8), (9, 10), (9, 20)]",2024-10-18 09:00:00
378,378,13,25.452772855758496,81.81065242859117,13,Address_378,"[(9, 1), (8, 14), (3, 14), (3, 17), (4, 8), (3, 17), (8, 6), (9, 2)]",2024-10-18 09:00:00
379,379,15,25.47001743790838,81.82714364219645,13,Address_379,"[(6, 5), (6, 7)]",2024-10-18 09:00:00
380,380,15,25.359833803515198,81.84236912063488,13,Address_380,"[(8, 13), (2, 7), (1, 9)]",2024-10-18 09:00:00
381,381,2,25.473708985523135,81.72296528705094,13,Address_381,"[(10, 7), (2, 5), (1, 19), (10, 9), (3, 4), (4, 4)]",2024-10-18 09:00:00
382,382,2,25.515373809342552,81.85656243064362,13,Address_382,"[(9, 13), (7, 9), (3, 19), (8, 9), (5, 16), (5, 10), (1, 6), (2, 2), (4, 15)]",2024-10-18 09:00:00
383,383,15,25.412529254151476,81.77789299640378,13,Address_383,"[(7, 14), (1, 17), (7, 13), (7, 20), (10, 17), (6, 8), (7, 10), (10, 6), (9, 10)]",2024-10-18 09:00:00
384,384,13,25.391364694260197,81.85221587805533,13,Address_384,"[(4, 7), (7, 8), (3, 16), (1, 2), (10, 9), (7, 11), (10, 10), (8, 19), (7, 8), (8, 15), (5, 3)]",2024-10-18 09:00:00
385,385,3,25.435670790981078,81.8413855457151,13,Address_385,"[(2, 13), (9, 3), (4, 12), (2, 14), (10, 11)]",2024-10-18 09:00:00
386,386,13,25.551109698104703,81.82944196889432,13,Address_386,"[(1, 2), (6, 19), (4, 8), (10, 9)]",2024-10-18 09:00:00
387,387,3,25.463107571041657,81.84600768156518,13,Address_387,"[(4, 16), (10, 7)]",2024-10-18 09:00:00
388,388,15,25.334844049806577,81.86470793910955,13,Address_388,"[(2, 6)]",2024-10-18 09:00:00
389,389,2,25.451738795031453,81.87829800600856,13,Address_389,"[(5, 1), (1, 15), (2, 17), (7, 6), (9, 3), (1, 18), (6, 14), (3, 12), (9, 14), (7, 18)]",2024-10-18 09:00:00
390,390,13,25.535386546688347,81.8163798703137,13,Address_390,"[(5, 7), (9, 12), (4, 4), (7, 3)]",2024-10-18 09:00:00
391,391,8,27.54931841921395,76.60256337884584,14,Address_391,"[(2, 8), (3, 20), (9, 20), (9, 12), (9, 16), (6, 15), (4, 19), (4, 16), (10, 19), (1, 15)]",2024-10-18 09:00:00
392,392,8,27.58869647680957,76.53243318390103,14,Address_392,"[(6, 2), (1, 9), (9, 11), (5, 18), (2, 17)]",2024-10-18 09:00:00
393,393,8,27.57431807768945,76.55082357555226,14,Address_393,"[(3, 8), (2, 4), (9, 9), (2, 11), (7, 10), (7, 12), (10, 6), (9, 12)]",2024-10-18 09:00:00
394,394,8,27.60008836443453,76.60573577836567,14,Address_394,"[(2, 7), (6, 20), (2, 18), (10, 17), (4, 5), (2, 8), (7, 15), (9, 20), (2, 3)]",2024-10-18 09:00:00
395,395,8,27.539535537028698,76.7215062833247,14,Address_395,"[(1, 4), (1, 3)]",2024-10-18 09:00:00
396,396,8,27.580573635862226,76.5995072890929,14,Address_396,"[(10, 5), (6, 14), (3, 2), (6, 11), (10, 12)]",2024-10-18 09:00:00
397,397,8,27.617425892979256,76.54935645971618,14,Address_397,"[(3, 13), (8, 5)]",2024-10-18 09:00:00
398,398,8,27.490175101517686,76.58187120705387,14,Address_398,"[(1, 12), (2, 3), (6, 1), (3, 18)]",2024-10-18 09:00:00
399,399,8,27.567579640511166,76.59419449954649,14,Address_399,"[(9, 13), (6, 16), (4, 10), (6, 19)]",2024-10-18 09:00:00
400,400,8,27.586948078646504,76.51637541954403,14,Address_400,"[(8, 3), (1, 15), (9, 14), (8, 14), (10, 11), (4, 15), (2, 11), (10, 2), (8, 4)]",2024-10-18 09:00:00
401,401,8,27.574079382983093,76.70023693985186,14,Address_401,"[(4, 3), (9, 15), (1, 12), (9, 7), (7, 11), (1, 11), (3, 6), (4, 12), (7, 8), (4, 6), (3, 8)]",2024-10-18 09:00:00
402,402,8,27.53046891076788,76.68029548721408,14,Address_402,"[(6, 2), (9, 20), (8, 17), (1, 17), (1, 11), (3, 7), (4, 2), (7, 6), (2, 7), (5, 9)]",2024-10-18 09:00:00
403,403,8,27.61334834364111,76.5876209525125,14,Address_403,"[(10, 11), (2, 5), (6, 18), (2, 2), (3, 10), (8, 2), (2, 17), (3, 1), (2, 14), (7, 12)]",2024-10-18 09:00:00
404,404,8,27.572835107362753,76.67896479967973,14,Address_404,"[(3, 1), (10, 9), (6, 20), (6, 17)]",2024-10-18 09:00:00
405,405,8,27.542763619950158,76.56090664331094,14,Address_405,"[(8, 18), (7, 20), (3, 13), (2, 2), (4, 11), (5, 3), (8, 5), (2, 6), (2, 15), (6, 17), (1, 2)]",2024-10-18 09:00:00
406,406,8,27.566552847709403,76.67270201901317,14,Address_406,"[(8, 2), (2, 11), (8, 19), (7, 19), (5, 7), (6, 12), (2, 16), (9, 7), (1, 17)]",2024-10-18 09:00:00
407,407,8,27.566919307589572,76.66220610087026,14,Address_407,"[(2, 14), (4, 13), (1, 7), (8, 16), (7, 5), (10, 16), (6, 7), (8, 12), (10, 2)]",2024-10-18 09:00:00
408,408,8,27.5603645369906,76.52151867636434,14,Address_408,"[(7, 7), (1, 14), (2, 14), (2, 2)]",2024-10-18 09:00:00
409,409,8,27.558384100221073,76.61835972226804,14,Address_409,"[(7, 13), (8, 6), (3, 18), (10, 9), (8, 19), (1, 10), (1, 1), (9, 3), (7, 8), (7, 17), (8, 11)]",2024-10-18 09:00:00
410,410,8,27.577034065133784,76.65428404258788,14,Address_410,"[(2, 15), (6, 9), (4, 3), (2, 13), (1, 19), (6, 7), (9, 10), (5, 19), (5, 3)]",2024-10-18 09:00:00
411,411,8,27.48371965152412,76.6593404490716,14,Address_411,"[(1, 15), (1, 13)]",2024-10-18 09:00:00
412,412,8,27.56473877707993,76.72647851345259,14,Address_412,"[(3, 14), (8, 19), (4, 16)]",2024-10-18 09:00:00
413,413,8,27.59040350192874,76.63497998971435,14,Address_413,"[(5, 3), (6, 15), (9, 5), (4, 10)]",2024-10-18 09:00:00
414,414,8,27.57020960337584,76.63773268243942,14,Address_414,"[(6, 4), (3, 17), (2, 3), (2, 19), (8, 6), (2, 7), (3, 10), (1, 6)]",2024-10-18 09:00:00
415,415,8,27.534394046691737,76.65528163732658,14,Address_415,"[(3, 3)]",2024-10-18 09:00:00
416,416,8,27.560156325848986,76.6292764665416,14,Address_416,"[(7, 6), (2, 3)]",2024-10-18 09:00:00
417,417,8,27.56150568596812,76.5743664105685,14,Address_417,"[(6, 16), (3, 18), (8, 8), (5, 15), (7, 2), (3, 12)]",2024-10-18 09:00:00
418,418,8,27.581577130041076,76.57309339193719,14,Address_418,"[(4, 1), (2, 1), (2, 1), (6, 10), (8, 17), (3, 14), (4, 7)]",2024-10-18 09:00:00
419,419,8,27.60595363863855,76.5893584434757,14,Address_419,"[(4, 8), (3, 1), (1, 15), (5, 13), (10, 16)]",2024-10-18 09:00:00
420,420,8,27.58679365698058,76.6133793543444,14,Address_420,"[(8, 20), (10, 7), (2, 2), (6, 10), (7, 5), (4, 2), (3, 3)]",2024-10-18 09:00:00
421,421,12,30.331319315877323,76.81430286112668,15,Address_421,"[(4, 14), (7, 9), (2, 19), (5, 1), (1, 8), (3, 19), (2, 19), (3, 9)]",2024-10-18 09:00:00
422,422,14,30.427076166937162,76.74811222395323,15,Address_422,"[(9, 16), (9, 11), (7, 20), (8, 15), (3, 2), (6, 9), (1, 16), (8, 5), (4, 2), (3, 4)]",2024-10-18 09:00:00
423,423,6,30.379615119922544,76.90422932210998,15,Address_423,"[(10, 8)]",2024-10-18 09:00:00
424,424,6,30.35445752313151,76.82051512302606,15,Address_424,"[(5, 11), (5, 6), (9, 9), (2, 19), (6, 18), (5, 11), (1, 20), (4, 19), (8, 8)]",2024-10-18 09:00:00
425,425,15,30.284432703591747,76.7987124449191,15,Address_425,"[(3, 9), (8, 10), (1, 4), (5, 16), (2, 6), (5, 18), (8, 19), (1, 19), (10, 4)]",2024-10-18 09:00:00
426,426,6,30.237313892777088,76.77312439856613,15,Address_426,"[(3, 17), (1, 8), (7, 2), (9, 3), (3, 4), (1, 15)]",2024-10-18 09:00:00
427,427,6,30.346130661670863,76.78790022719333,15,Address_427,"[(8, 5), (5, 2), (4, 2)]",2024-10-18 09:00:00
428,428,6,30.43855510833334,76.93740791337328,15,Address_428,"[(10, 7), (4, 16), (4, 10), (6, 10), (2, 18), (8, 18), (10, 17), (6, 19), (1, 2), (5, 5)]",2024-10-18 09:00:00
429,429,10,30.341728766512944,76.63614470064634,15,Address_429,"[(5, 3), (10, 20), (5, 7), (1, 11), (8, 8), (6, 11), (10, 20)]",2024-10-18 09:00:00
430,430,17,30.497010236926783,76.85555559184934,15,Address_430,"[(3, 2)]",2024-10-18 09:00:00
431,431,17,30.32678516866551,76.85675511548462,15,Address_431,"[(6, 5), (7, 6), (6, 15)]",2024-10-18 09:00:00
432,432,10,30.32206540602745,76.89348693275257,15,Address_432,"[(9, 17), (8, 14), (8, 2), (2, 7), (10, 15), (2, 2), (9, 15), (3, 19), (6, 10)]",2024-10-18 09:00:00
433,433,17,30.33490726012712,76.77866647938257,15,Address_433,"[(9, 14), (6, 4)]",2024-10-18 09:00:00
434,434,15,30.474542403883788,76.74620730397854,15,Address_434,"[(8, 2), (9, 6), (1, 6), (2, 18), (8, 7), (6, 12), (9, 20), (4, 14)]",2024-10-18 09:00:00
435,435,17,30.31394717341084,76.80474259767456,15,Address_435,"[(6, 6)]",2024-10-18 09:00:00
436,436,10,30.3819764946965,76.74145914174382,15,Address_436,"[(5, 17), (3, 7), (5, 20), (5, 19)]",2024-10-18 09:00:00
437,437,10,30.2926633010708,76.78192175611406,15,Address_437,"[(9, 2), (7, 15)]",2024-10-18 09:00:00
438,438,10,30.293094445906316,76.76724465010446,15,Address_438,"[(10, 17), (4, 3)]",2024-10-18 09:00:00
439,439,12,30.3417240144221,76.97001827553707,15,Address_439,"[(10, 12), (2, 9), (9, 8)]",2024-10-18 09:00:00
440,440,14,30.362379421574037,76.80196962369033,15,Address_440,"[(9, 7), (1, 11), (8, 16), (9, 2), (10, 14), (7, 13)]",2024-10-18 09:00:00
441,441,12,30.339652012465287,76.80181838916629,15,Address_441,"[(1, 15), (6, 5), (8, 20), (6, 8), (2, 14), (2, 6), (9, 5)]",2024-10-18 09:00:00
442,442,6,30.35221804105699,76.7981315049962,15,Address_442,"[(8, 15), (3, 17), (3, 5), (3, 12), (9, 20), (5, 1), (4, 9), (5, 14), (1, 10)]",2024-10-18 09:00:00
443,443,6,30.399150539722104,76.83641859359366,15,Address_443,"[(10, 20), (2, 12), (7, 10), (2, 6), (2, 20), (7, 5)]",2024-10-18 09:00:00
444,444,17,30.384455677589283,76.85641287066638,15,Address_444,"[(8, 16), (2, 5), (8, 3), (5, 3)]",2024-10-18 09:00:00
445,445,14,30.36438720644476,76.78498159324907,15,Address_445,"[(4, 2), (5, 7), (3, 11), (10, 6), (10, 14), (9, 7), (7, 14)]",2024-10-18 09:00:00
446,446,14,30.357740074712993,76.79355821452191,15,Address_446,"[(8, 2), (6, 14), (6, 10), (7, 19), (1, 13), (9, 13), (10, 17), (3, 4), (7, 6), (8, 16)]",2024-10-18 09:00:00
447,447,6,30.293820175513968,76.67777286076777,15,Address_447,"[(6, 12), (7, 14), (3, 20), (10, 15), (3, 3), (9, 2)]",2024-10-18 09:00:00
448,448,14,30.261543585328248,76.91756459155535,15,Address_448,"[(3, 4), (10, 11)]",2024-10-18 09:00:00
449,449,17,30.349554451956497,76.72916173366237,15,Address_449,"[(10, 16), (1, 16), (10, 4), (10, 8), (5, 10), (8, 20), (9, 7), (6, 4), (10, 12)]",2024-10-18 09:00:00
450,450,12,30.340119314819002,76.8198264100558,15,Address_450,"[(10, 8), (3, 10), (7, 6)]",2024-10-18 09:00:00
451,451,15,20.90939944503694,77.80750607993684,16,Address_451,"[(1, 10), (4, 16), (10, 14), (9, 5), (7, 16), (3, 15), (3, 15), (8, 8)]",2024-10-18 09:00:00
452,452,5,20.87878491063801,77.89424721809792,16,Address_452,"[(8, 4), (7, 1), (3, 1), (6, 18), (10, 16), (6, 19), (8, 17), (10, 16), (2, 12), (6, 10), (1, 20)]",2024-10-18 09:00:00
453,453,2,20.82553077838528,77.76968168160616,16,Address_453,"[(5, 2), (3, 12), (10, 14), (4, 3), (7, 16), (9, 15)]",2024-10-18 09:00:00
454,454,15,21.016877312933794,77.77372925763302,16,Address_454,"[(2, 5), (5, 8), (10, 7), (5, 6), (5, 18), (10, 19), (3, 15), (5, 5), (8, 5)]",2024-10-18 09:00:00
455,455,2,21.065407886610828,77.81028001534806,16,Address_455,"[(5, 6), (4, 20), (5, 20), (10, 1), (9, 7), (6, 17), (6, 13), (8, 11), (6, 18), (8, 13)]",2024-10-18 09:00:00
456,456,6,21.04096431495007,77.853557592233,16,Address_456,"[(1, 4), (9, 4), (1, 19), (2, 13), (8, 11), (9, 11), (3, 12), (9, 6), (1, 8), (1, 11)]",2024-10-18 09:00:00
457,457,6,20.994175421811967,77.79475006249662,16,Address_457,"[(9, 20), (9, 16), (6, 18), (10, 1), (9, 6)]",2024-10-18 09:00:00
458,458,9,20.863300807822803,77.72128655828352,16,Address_458,"[(6, 5), (3, 2), (10, 4)]",2024-10-18 09:00:00
459,459,2,20.910817987859645,77.73551005910608,16,Address_459,"[(7, 11), (3, 4), (4, 15), (9, 10), (1, 2), (2, 2), (10, 18), (2, 8), (4, 19), (4, 10), (1, 8)]",2024-10-18 09:00:00
460,460,2,20.929861926995862,77.95101502042772,16,Address_460,"[(8, 10), (10, 7), (5, 20), (9, 14), (7, 20), (10, 14), (8, 4), (10, 18), (9, 3), (2, 12), (9, 7)]",2024-10-18 09:00:00
461,461,5,21.083159638319575,77.60933817742803,16,Address_461,"[(4, 10)]",2024-10-18 09:00:00
462,462,6,20.9091862688807,77.8306712936939,16,Address_462,"[(2, 5), (7, 15), (5, 12)]",2024-10-18 09:00:00
463,463,9,21.084306451196394,77.79630050456782,16,Address_463,"[(1, 13), (3, 17), (6, 19), (10, 12), (2, 12), (3, 14)]",2024-10-18 09:00:00
464,464,2,20.954104823460813,77.65677361002878,16,Address_464,"[(5, 10), (10, 18), (6, 15), (1, 20)]",2024-10-18 09:00:00
465,465,15,21.069536571831225,77.7083728867766,16,Address_465,"[(6, 18)]",2024-10-18 09:00:00
466,466,6,20.976697134138256,77.76673051651035,16,Address_466,"[(1, 17), (4, 16), (6, 20), (5, 2), (5, 5), (3, 2), (3, 1), (5, 5), (6, 14), (5, 3)]",2024-10-18 09:00:00
467,467,5,20.911812407399907,77.73657640048174,16,Address_467,"[(7, 13), (8, 14), (8, 15), (9, 16), (6, 16), (6, 17), (4, 10), (4, 12), (8, 20)]",2024-10-18 09:00:00
468,468,5,20.789117917272275,77.58755781206047,16,Address_468,"[(10, 19), (10, 7), (8, 20)]",2024-10-18 09:00:00
469,469,15,20.90694749646155,77.866089583997,16,Address_469,"[(2, 9), (3, 3), (1, 1), (9, 3), (10, 12), (9, 8), (7, 6), (8, 13)]",2024-10-18 09:00:00
470,470,9,20.810607206262393,77.83155592450129,16,Address_470,"[(3, 3), (9, 12), (10, 4), (6, 13), (9, 20), (9, 19), (7, 10), (6, 15), (3, 4), (4, 5), (1, 17)]",2024-10-18 09:00:00
471,471,6,20.852278086779677,77.70031603092656,16,Address_471,"[(5, 4), (2, 14), (3, 12), (1, 13), (8, 13), (9, 12), (2, 1), (6, 12)]",2024-10-18 09:00:00
472,472,9,20.895054474853467,77.96415723618094,16,Address_472,"[(5, 11), (5, 11), (3, 18), (5, 16), (4, 2), (9, 19)]",2024-10-18 09:00:00
473,473,9,20.924419451668726,77.79714042110764,16,Address_473,"[(5, 15), (7, 4)]",2024-10-18 09:00:00
474,474,15,20.863298456494555,77.7795629520789,16,Address_474,"[(4, 14), (7, 8), (6, 12)]",2024-10-18 09:00:00
475,475,2,20.939633497851887,77.71457550658538,16,Address_475,"[(3, 13), (3, 12)]",2024-10-18 09:00:00
476,476,5,21.077831866594227,77.7558706205605,16,Address_476,"[(2, 10), (1, 16), (10, 3), (6, 4), (8, 13), (8, 9), (1, 2), (4, 8), (2, 10), (9, 4), (10, 1)]",2024-10-18 09:00:00
477,477,2,20.945645193623374,77.67877367208798,16,Address_477,"[(6, 4), (4, 8), (9, 13), (2, 16), (1, 14), (1, 12), (5, 5), (9, 20), (8, 14), (7, 14), (1, 11)]",2024-10-18 09:00:00
478,478,5,21.052560203931638,77.55955819776983,16,Address_478,"[(7, 18), (9, 6)]",2024-10-18 09:00:00
479,479,2,20.984220510743764,77.69709388877936,16,Address_479,"[(6, 10)]",2024-10-18 09:00:00
480,480,6,20.819186700360696,77.79450637581348,16,Address_480,"[(3, 20), (2, 15), (10, 4), (3, 10), (3, 20), (7, 7)]",2024-10-18 09:00:00
481,481,3,31.66000786546303,74.73441708012568,17,Address_481,"[(7, 18), (8, 10), (6, 1), (4, 16), (5, 13), (8, 19), (4, 9), (1, 12), (7, 6), (7, 12), (9, 10)]",2024-10-18 09:00:00
482,482,9,31.624885222027405,74.8817909384507,17,Address_482,"[(1, 8), (3, 3), (4, 17), (2, 16), (6, 13)]",2024-10-18 09:00:00
483,483,17,31.504879223726697,74.92237426672587,17,Address_483,"[(9, 19), (6, 3), (2, 17), (10, 16), (1, 17), (9, 16), (3, 19)]",2024-10-18 09:00:00
484,484,3,31.62357499758986,74.87413926992677,17,Address_484,"[(1, 20), (5, 13), (10, 3), (3, 8), (5, 11), (4, 17), (6, 9), (7, 2), (5, 14)]",2024-10-18 09:00:00
485,485,3,31.69781920055209,74.92034387287167,17,Address_485,"[(3, 8), (4, 11), (2, 6), (3, 15), (9, 17), (5, 13)]",2024-10-18 09:00:00
486,486,17,31.709839087902445,74.8276768790679,17,Address_486,"[(3, 9), (1, 17), (6, 12), (2, 18), (4, 16), (7, 10), (10, 2), (7, 11), (7, 13), (5, 14)]",2024-10-18 09:00:00
487,487,9,31.680216554308092,74.99077524794987,17,Address_487,"[(10, 20), (7, 9), (1, 13)]",2024-10-18 09:00:00
488,488,3,31.64818443259601,74.76681286553388,17,Address_488,"[(8, 9), (1, 5), (9, 1), (7, 6), (6, 18), (3, 8), (3, 3)]",2024-10-18 09:00:00
489,489,9,31.630404693933986,74.88187504611511,17,Address_489,"[(9, 5), (10, 20), (1, 3), (1, 18), (3, 13), (8, 5), (8, 19), (4, 14), (9, 18), (9, 7)]",2024-10-18 09:00:00
490,490,3,31.613662669821917,74.87380304311031,17,Address_490,"[(3, 5), (9, 20), (9, 12), (8, 13), (9, 17), (2, 19), (9, 18)]",2024-10-18 09:00:00
491,491,9,31.631195391395508,74.87705714198525,17,Address_491,"[(8, 10), (10, 5), (1, 15), (10, 1), (4, 20), (9, 12)]",2024-10-18 09:00:00
492,492,3,31.706187699843305,74.84593259057901,17,Address_492,"[(9, 6), (4, 13), (5, 12), (1, 19), (10, 13), (9, 15), (10, 5)]",2024-10-18 09:00:00
493,493,9,31.644433183370435,74.80326800830262,17,Address_493,"[(3, 20), (9, 6), (5, 19), (1, 11), (1, 12)]",2024-10-18 09:00:00
494,494,9,31.54697897445739,74.75103600802757,17,Address_494,"[(9, 19), (2, 6), (10, 8), (10, 10), (9, 15)]",2024-10-18 09:00:00
495,495,17,31.59116685321143,74.7332026876083,17,Address_495,"[(9, 5), (3, 13), (10, 4), (6, 2), (3, 11), (9, 10), (3, 10), (9, 1)]",2024-10-18 09:00:00
496,496,17,31.532521687345785,74.76204273287071,17,Address_496,"[(10, 6), (4, 10), (2, 7), (7, 13), (8, 9), (8, 3), (6, 11), (7, 18)]",2024-10-18 09:00:00
497,497,17,31.553505410765027,74.80540677200509,17,Address_497,"[(2, 15), (3, 20)]",2024-10-18 09:00:00
498,498,17,31.64029285257145,74.99140704833263,17,Address_498,"[(5, 14), (1, 3), (1, 11), (1, 10)]",2024-10-18 09:00:00
499,499,3,31.528089839473186,74.80332355233699,17,Address_499,"[(1, 15), (4, 15)]",2024-10-18 09:00:00
500,500,3,31.524891790324958,74.98225605306348,17,Address_500,"[(2, 6), (3, 20), (8, 13), (3, 2), (8, 4), (3, 16), (7, 14), (3, 2), (7, 8), (5, 8)]",2024-10-18 09:00:00
501,501,9,31.710701162720145,74.78988259569091,17,Address_501,"[(8, 18), (7, 18), (9, 5), (4, 16), (2, 15), (9, 2)]",2024-10-18 09:00:00
502,502,9,31.65379734110009,74.79411640960413,17,Address_502,"[(2, 6), (4, 12), (6, 11), (6, 6), (6, 4), (3, 13), (4, 16), (9, 20), (6, 15), (6, 20), (3, 11)]",2024-10-18 09:00:00
503,503,17,31.61970389985863,74.88595760202934,17,Address_503,"[(1, 3), (10, 15), (7, 18), (2, 11), (2, 9), (10, 8), (10, 2)]",2024-10-18 09:00:00
