customer_id,location_latitude,location_longitude,address,city_id,preferred_delivery_window
349,26.597404009826096,74.8573562386716,Address_349,8,"('1 AM', '11 PM')"
350,26.481182066471263,89.58955745162156,Address_350,12,"('11 AM', '2 PM')"
351,9.498681028604949,76.37961679909748,Address_351,10,"('5 AM', '1 PM')"
352,23.187192697254968,72.68824222171592,Address_352,6,"('10 AM', '1 PM')"
353,27.261542938250617,78.02090265670687,Address_353,4,"('1 AM', '5 PM')"
354,26.49105690564248,89.56193778399519,Address_354,12,"('9 AM', '6 PM')"
355,24.67770150632598,84.47005739677448,Address_355,20,"('7 AM', '6 PM')"
356,28.809186191301105,79.04410205248188,Address_356,22,"('4 AM', '8 PM')"
357,20.04484046685328,75.46479006146177,Address_357,19,"('2 AM', '8 PM')"
358,26.21179579097582,74.65650262561628,Address_358,8,"('7 AM', '4 PM')"
359,25.868881063084224,80.80827553540925,Address_359,21,"('3 AM', '10 PM')"
360,19.158229820579546,74.6981071441078,Address_360,5,"('12 AM', '11 PM')"
361,20.64462284163407,77.07238595352906,Address_361,9,"('11 AM', '12 PM')"
362,23.726644740963593,87.18668767000251,Address_362,18,"('6 AM', '8 PM')"
363,20.70474256221227,77.00180131687645,Address_363,9,"('12 AM', '3 PM')"
364,25.798336143471975,80.63990200383415,Address_364,21,"('5 AM', '2 PM')"
365,23.72093463076376,86.94963303152036,Address_365,18,"('10 AM', '1 PM')"
366,29.00752983852803,79.08773964479042,Address_366,22,"('8 AM', '10 PM')"
367,19.56955332873614,78.32315849634611,Address_367,2,"('3 AM', '10 PM')"
368,25.755540275330873,80.83695722850408,Address_368,21,"('3 AM', '8 PM')"
369,23.162747185758075,87.8863814090492,Address_369,24,"('3 AM', '6 PM')"
370,19.465804341724606,78.21966619458388,Address_370,2,"('5 AM', '4 PM')"
371,20.655555013890904,77.0185614704272,Address_371,9,"('12 AM', '3 PM')"
372,27.92645490515374,78.11443835107414,Address_372,11,"('6 AM', '8 PM')"
373,31.610171927866247,74.85884941855463,Address_373,17,"('11 AM', '6 PM')"
374,27.267624011538377,77.98469470161439,Address_374,4,"('9 AM', '2 PM')"
375,19.038958890862435,74.61797349438348,Address_375,5,"('3 AM', '4 PM')"
376,23.710237277653167,91.33365895694995,Address_376,3,"('10 AM', '4 PM')"
377,24.71546139794875,84.41191794461186,Address_377,20,"('5 AM', '3 PM')"
378,23.29687123924165,87.81410934719415,Address_378,24,"('6 AM', '7 PM')"
379,23.70822223323919,92.83683577355818,Address_379,7,"('10 AM', '6 PM')"
380,26.484158452622225,89.52286325715664,Address_380,12,"('11 AM', '11 PM')"
381,19.398336926247875,78.3248897872349,Address_381,2,"('7 AM', '3 PM')"
382,25.337320156482658,81.87543580021855,Address_382,13,"('10 AM', '11 PM')"
383,19.171413852173664,78.31644334702715,Address_383,2,"('11 AM', '6 PM')"
384,27.262180953076335,78.05469397247982,Address_384,4,"('2 AM', '6 PM')"
385,19.52183585164009,78.29559402622418,Address_385,2,"('6 AM', '7 PM')"
386,30.281481260142094,74.10454056856757,Address_386,1,"('8 AM', '8 PM')"
387,26.513520945522817,89.44327834564345,Address_387,12,"('6 AM', '8 PM')"
388,23.67541941552861,92.69582306211286,Address_388,7,"('6 AM', '1 PM')"
389,34.23833851607041,74.48433463948804,Address_389,23,"('3 AM', '6 PM')"
390,34.067089646987554,74.30834619690917,Address_390,23,"('1 AM', '10 PM')"
391,24.808381750999807,84.12529446544806,Address_391,20,"('12 AM', '4 PM')"
392,30.087573762428665,74.11799727687443,Address_392,1,"('4 AM', '3 PM')"
393,27.87374207478741,78.05049804188987,Address_393,11,"('11 AM', '5 PM')"
394,31.58250421268017,74.9371298180823,Address_394,17,"('3 AM', '8 PM')"
395,19.848209691034207,75.23489565612287,Address_395,19,"('4 AM', '3 PM')"
396,25.31928241656157,81.91011355055142,Address_396,13,"('7 AM', '10 PM')"
397,27.559085624776483,76.59651820817716,Address_397,14,"('5 AM', '11 PM')"
398,23.73510297340411,91.22166376270421,Address_398,3,"('10 AM', '7 PM')"
399,25.761309748999743,80.80829424847047,Address_399,21,"('2 AM', '8 PM')"
400,9.539000249384912,76.32483795486407,Address_400,10,"('8 AM', '7 PM')"
401,27.532348280617686,76.56525920055186,Address_401,14,"('7 AM', '1 PM')"
402,26.3303028353065,74.5293778383263,Address_402,8,"('4 AM', '10 PM')"
403,34.32834378492985,74.23057111237468,Address_403,23,"('10 AM', '10 PM')"
404,23.834101749833177,92.75773003598007,Address_404,7,"('9 AM', '2 PM')"
405,23.17074776622341,88.00333102083415,Address_405,24,"('9 AM', '12 PM')"
406,19.230628909878106,74.7612038100503,Address_406,5,"('7 AM', '10 PM')"
407,27.779222171781935,78.17069770182813,Address_407,11,"('2 AM', '5 PM')"
408,34.25067372877618,74.48692712180403,Address_408,23,"('6 AM', '1 PM')"
409,31.686909595786545,74.88155650853304,Address_409,17,"('11 AM', '7 PM')"
410,23.662732565758294,92.69102919701794,Address_410,7,"('1 AM', '6 PM')"
411,9.489199503799917,76.36337850227706,Address_411,10,"('3 AM', '10 PM')"
412,28.228694440587923,79.5528251522536,Address_412,25,"('12 AM', '8 PM')"
413,9.593964093092113,76.3468472348351,Address_413,10,"('10 AM', '2 PM')"
414,24.555090453281416,84.25620551090061,Address_414,20,"('9 AM', '12 PM')"
415,20.702562198844305,76.98947402344467,Address_415,9,"('2 AM', '5 PM')"
416,19.187459721868542,74.59340114330679,Address_416,5,"('3 AM', '2 PM')"
417,31.61039139196799,74.85961919387357,Address_417,17,"('5 AM', '2 PM')"
418,31.526149246609695,74.85885778500831,Address_418,17,"('8 AM', '2 PM')"
419,19.06995395153549,74.76787677673025,Address_419,5,"('11 AM', '10 PM')"
420,28.34081805296884,79.40760639504958,Address_420,25,"('3 AM', '3 PM')"
421,26.05580912751497,80.9074744770366,Address_421,21,"('2 AM', '2 PM')"
422,19.8792120809088,75.39340891358445,Address_422,19,"('11 AM', '8 PM')"
423,27.223960803954135,78.0771080116528,Address_423,4,"('10 AM', '10 PM')"
424,20.61102724555671,77.03806513369506,Address_424,9,"('3 AM', '12 PM')"
425,19.2718213955113,78.20676390701188,Address_425,2,"('5 AM', '5 PM')"
426,25.99356886751599,80.80667075402579,Address_426,21,"('8 AM', '9 PM')"
427,9.557626151930092,76.32563916175819,Address_427,10,"('12 AM', '10 PM')"
428,19.77638498313212,75.19173417715395,Address_428,19,"('5 AM', '12 PM')"
429,25.75500452539061,80.79208250231322,Address_429,21,"('6 AM', '12 PM')"
430,27.209660582408375,78.0430003647296,Address_430,4,"('11 AM', '9 PM')"
431,23.76918650416869,92.5439852407553,Address_431,7,"('2 AM', '11 PM')"
432,19.87897771729652,75.3474747971291,Address_432,19,"('5 AM', '7 PM')"
433,20.68216630015734,77.03964333189265,Address_433,9,"('8 AM', '2 PM')"
434,27.79208361485604,78.16792872811679,Address_434,11,"('11 AM', '1 PM')"
435,20.7070465473399,76.99842011673701,Address_435,9,"('5 AM', '4 PM')"
436,28.513272497663277,79.34186011369302,Address_436,25,"('6 AM', '12 PM')"
437,9.51408213447171,76.41822286374673,Address_437,10,"('9 AM', '12 PM')"
438,31.576493968767036,74.7952110613946,Address_438,17,"('1 AM', '8 PM')"
439,30.383933155429894,76.84009752407934,Address_439,15,"('9 AM', '1 PM')"
440,23.64577732462186,86.9110153778402,Address_440,18,"('10 AM', '9 PM')"
441,31.558929080617325,74.89363828011948,Address_441,17,"('6 AM', '8 PM')"
442,24.59188136451147,84.21739888760594,Address_442,20,"('2 AM', '8 PM')"
443,23.94867697990898,91.18773554706647,Address_443,3,"('11 AM', '2 PM')"
444,23.277763655038193,87.71865753139544,Address_444,24,"('11 AM', '1 PM')"
445,20.75336878353958,77.00702547645477,Address_445,9,"('2 AM', '4 PM')"
446,30.300673507436496,76.84926106475186,Address_446,15,"('1 AM', '5 PM')"
447,23.810992596233316,92.73260712409794,Address_447,7,"('12 AM', '10 PM')"
448,19.900186762473176,75.34878461661484,Address_448,19,"('2 AM', '11 PM')"
449,28.407298771945136,79.4318166939732,Address_449,25,"('10 AM', '8 PM')"
450,25.4160438142094,81.85732858658649,Address_450,13,"('7 AM', '5 PM')"
451,27.229526615378614,77.95288686511239,Address_451,4,"('4 AM', '4 PM')"
452,27.804788085624228,78.16693644621694,Address_452,11,"('1 AM', '4 PM')"
453,24.743871016027803,84.36580378373495,Address_453,20,"('8 AM', '8 PM')"
454,9.506487206628686,76.40691683815902,Address_454,10,"('11 AM', '8 PM')"
455,22.956067261093192,72.7207327163316,Address_455,6,"('12 AM', '3 PM')"
456,19.457519839495045,78.337509777923,Address_456,2,"('12 AM', '9 PM')"
457,27.918258211264348,77.95540139913098,Address_457,11,"('9 AM', '2 PM')"
458,20.026268767757596,75.3764140364112,Address_458,19,"('6 AM', '4 PM')"
459,24.79614781869369,84.42364431371752,Address_459,20,"('8 AM', '5 PM')"
460,27.52047451187744,76.74636033382018,Address_460,14,"('9 AM', '8 PM')"
461,23.713559633967716,86.90432317082039,Address_461,18,"('10 AM', '2 PM')"
462,26.482617564989216,89.51375026565334,Address_462,12,"('8 AM', '10 PM')"
463,27.125686306452856,77.9783166063859,Address_463,4,"('11 AM', '4 PM')"
464,27.86513764200399,78.03972716194933,Address_464,11,"('11 AM', '9 PM')"
465,24.709711609305845,84.20489269870173,Address_465,20,"('6 AM', '7 PM')"
466,26.479007775370036,89.52001391784937,Address_466,12,"('1 AM', '5 PM')"
467,26.476557649738364,89.51941477726533,Address_467,12,"('3 AM', '1 PM')"
468,25.410649339392446,81.96481012396758,Address_468,13,"('1 AM', '12 PM')"
469,9.517178176060797,76.32981531962889,Address_469,10,"('8 AM', '4 PM')"
470,23.731049688623827,87.06033061768966,Address_470,18,"('8 AM', '3 PM')"
471,9.573520209227924,76.36162075856103,Address_471,10,"('10 AM', '12 PM')"
472,23.06479720531413,72.75914036572335,Address_472,6,"('5 AM', '3 PM')"
473,27.145429204836514,78.02173463970664,Address_473,4,"('7 AM', '2 PM')"
474,28.685195092410154,78.95201825957511,Address_474,22,"('2 AM', '4 PM')"
475,26.498491781804507,89.4882062054779,Address_475,12,"('7 AM', '4 PM')"
476,19.421890132540856,78.33953412655876,Address_476,2,"('2 AM', '3 PM')"
477,27.495345979849972,76.59237058768488,Address_477,14,"('12 AM', '12 PM')"
478,30.257392423978803,76.87055774548121,Address_478,15,"('5 AM', '6 PM')"
479,23.74118601208395,92.69027504717191,Address_479,7,"('3 AM', '11 PM')"
480,24.701863884623567,84.48513368153756,Address_480,20,"('9 AM', '9 PM')"
481,30.237054375595353,74.096531336092,Address_481,1,"('2 AM', '12 PM')"
482,9.46533306442674,76.29096372514542,Address_482,10,"('6 AM', '2 PM')"
483,25.776062543796563,80.65425910333263,Address_483,21,"('6 AM', '7 PM')"
484,31.621268260939875,74.81135809353684,Address_484,17,"('9 AM', '4 PM')"
485,20.771921225943668,77.0519369002029,Address_485,9,"('11 AM', '5 PM')"
486,28.351569705845783,79.37332772535497,Address_486,25,"('9 AM', '6 PM')"
487,25.717429268223675,80.8032080681875,Address_487,21,"('8 AM', '8 PM')"
488,25.88702896843236,80.82349135613434,Address_488,21,"('10 AM', '5 PM')"
489,26.51356569648622,89.5312449685772,Address_489,12,"('3 AM', '5 PM')"
490,30.365320536002443,76.78840768108982,Address_490,15,"('8 AM', '7 PM')"
491,30.338046594556218,76.79586813492979,Address_491,15,"('9 AM', '10 PM')"
492,24.963030236805334,84.35074340294298,Address_492,20,"('11 AM', '1 PM')"
493,22.964984290610147,72.40644065328924,Address_493,6,"('1 AM', '7 PM')"
494,28.407731396459752,79.42326676037352,Address_494,25,"('3 AM', '3 PM')"
495,26.347230428711253,74.46829223679178,Address_495,8,"('10 AM', '4 PM')"
496,20.02299615443672,75.37902358442784,Address_496,19,"('5 AM', '4 PM')"
497,23.80836190226757,92.7969427711555,Address_497,7,"('5 AM', '8 PM')"
498,26.405032462210976,74.74640786338527,Address_498,8,"('9 AM', '10 PM')"
499,23.66797058620549,87.15195454712122,Address_499,18,"('1 AM', '7 PM')"
500,34.20842828624441,74.34072642741032,Address_500,23,"('1 AM', '7 PM')"
501,31.624312781677165,74.87419585542796,Address_501,17,"('8 AM', '10 PM')"
502,27.59402339441644,76.78590678012564,Address_502,14,"('4 AM', '3 PM')"
503,19.402291468588093,78.26762549542524,Address_503,2,"('8 AM', '7 PM')"
504,23.760906962451546,86.90739629952178,Address_504,18,"('2 AM', '9 PM')"
505,24.73809565658625,84.34381426916698,Address_505,20,"('8 AM', '3 PM')"
506,26.474747686911957,89.52088205475914,Address_506,12,"('11 AM', '6 PM')"
507,31.639685954417878,74.85419745616731,Address_507,17,"('9 AM', '12 PM')"
508,23.070665819661347,72.57153667109664,Address_508,6,"('6 AM', '11 PM')"
509,19.879898650334702,75.33763530418882,Address_509,19,"('3 AM', '4 PM')"
510,27.563626744531337,76.61007292984202,Address_510,14,"('2 AM', '1 PM')"
511,25.496921707299947,82.06938239822772,Address_511,13,"('1 AM', '4 PM')"
512,25.702074087636547,80.80487503143922,Address_512,21,"('9 AM', '11 PM')"
513,9.468284978684503,76.36882685498914,Address_513,10,"('1 AM', '3 PM')"
514,25.947117674111446,80.79238519704424,Address_514,21,"('11 AM', '11 PM')"
515,19.874418349465245,75.33569921251899,Address_515,19,"('7 AM', '6 PM')"
516,30.300898203712944,76.73486836254146,Address_516,15,"('9 AM', '6 PM')"
517,19.076704166361004,74.75517135974779,Address_517,5,"('10 AM', '12 PM')"
518,24.72495993411917,84.45685812691548,Address_518,20,"('9 AM', '2 PM')"
519,28.72873584375139,79.11585458186057,Address_519,22,"('1 AM', '4 PM')"
520,19.298091783116543,78.3624288218433,Address_520,2,"('4 AM', '3 PM')"
521,21.08458628306605,77.93052913821214,Address_521,16,"('10 AM', '2 PM')"
522,19.02013191796198,74.73919385692346,Address_522,5,"('11 AM', '8 PM')"
523,23.280109822269026,87.85354676216815,Address_523,24,"('2 AM', '12 PM')"
524,23.904236028526352,91.25732680293015,Address_524,3,"('12 AM', '6 PM')"
525,26.4736016600847,89.44000358147326,Address_525,12,"('4 AM', '4 PM')"
526,30.29798337969992,74.28699382227846,Address_526,1,"('4 AM', '4 PM')"
527,26.397318745134786,89.55481609427981,Address_527,12,"('3 AM', '12 PM')"
528,24.730973530064105,84.27091384987877,Address_528,20,"('7 AM', '4 PM')"
529,23.219446959040067,87.72157691219796,Address_529,24,"('3 AM', '11 PM')"
530,9.458378504657146,76.34982532689055,Address_530,10,"('11 AM', '3 PM')"
531,23.827400429468614,91.27426393798771,Address_531,3,"('7 AM', '4 PM')"
532,20.71885232199849,76.98943456390037,Address_532,9,"('9 AM', '2 PM')"
533,23.741560428823988,91.36014572805891,Address_533,3,"('11 AM', '9 PM')"
534,23.69142649408316,86.97558351256328,Address_534,18,"('2 AM', '2 PM')"
535,34.279216816588445,74.3989827699988,Address_535,23,"('5 AM', '7 PM')"
536,31.62667809165858,74.89243769563964,Address_536,17,"('7 AM', '11 PM')"
537,9.515102087343804,76.32221014123876,Address_537,10,"('11 AM', '12 PM')"
538,22.92151772246399,72.47132994128704,Address_538,6,"('11 AM', '10 PM')"
539,23.917640030634665,91.30968611871832,Address_539,3,"('8 AM', '12 PM')"
540,19.403067241583344,78.2882826348384,Address_540,2,"('9 AM', '5 PM')"
541,25.882904922974465,80.7979880980292,Address_541,21,"('12 AM', '5 PM')"
542,34.24722406621024,74.27081429458374,Address_542,23,"('10 AM', '8 PM')"
543,28.775508754371735,79.08148309146695,Address_543,22,"('1 AM', '1 PM')"
544,26.51069818545608,74.7636984237165,Address_544,8,"('10 AM', '4 PM')"
545,31.682904141942064,74.93009777690735,Address_545,17,"('11 AM', '12 PM')"
546,27.21404831028261,77.96528964706977,Address_546,4,"('9 AM', '2 PM')"
547,9.43234167527774,76.35229241674443,Address_547,10,"('8 AM', '10 PM')"
548,30.05051744207569,74.10446434579553,Address_548,1,"('1 AM', '10 PM')"
549,30.13511585979542,74.37771466139039,Address_549,1,"('9 AM', '7 PM')"
550,23.739811283533538,87.0066910413254,Address_550,18,"('3 AM', '8 PM')"
551,28.361505956840976,79.52057287290378,Address_551,25,"('10 AM', '11 PM')"
552,23.020252817481268,72.38948967205317,Address_552,6,"('12 AM', '2 PM')"
553,27.187605720873957,77.96517219770175,Address_553,4,"('11 AM', '12 PM')"
554,26.068073261495154,80.91173722507075,Address_554,21,"('2 AM', '4 PM')"
555,23.18187259263703,72.49395206872639,Address_555,6,"('5 AM', '8 PM')"
556,26.244493139969112,74.78587103897453,Address_556,8,"('9 AM', '1 PM')"
557,22.995500718541273,72.67358241297929,Address_557,6,"('5 AM', '3 PM')"
558,27.239847731708164,77.98720284021724,Address_558,4,"('5 AM', '5 PM')"
559,30.357432141732907,76.79616437878457,Address_559,15,"('5 AM', '3 PM')"
560,30.34891034804763,76.92322741814337,Address_560,15,"('8 AM', '8 PM')"
561,18.98700074998336,74.68838350123022,Address_561,5,"('5 AM', '11 PM')"
562,24.702429188468166,84.3127924388555,Address_562,20,"('12 AM', '8 PM')"
563,20.702078082662457,76.99117401814395,Address_563,9,"('10 AM', '8 PM')"
564,20.70603653337312,76.9951019933393,Address_564,9,"('11 AM', '7 PM')"
565,28.835717375714946,79.08011885861856,Address_565,22,"('11 AM', '9 PM')"
566,27.930802987029974,78.1516453944328,Address_566,11,"('11 AM', '9 PM')"
567,30.313742872779482,76.71920569397169,Address_567,15,"('10 AM', '1 PM')"
568,19.071107358061518,74.73161918948084,Address_568,5,"('9 AM', '2 PM')"
569,34.051260803036996,74.43106990813523,Address_569,23,"('1 AM', '1 PM')"
570,26.486535042820627,89.5271386861114,Address_570,12,"('5 AM', '1 PM')"
571,23.727908082371304,92.71021342402547,Address_571,7,"('10 AM', '11 PM')"
572,20.654624412766747,77.07209732480477,Address_572,9,"('9 AM', '8 PM')"
573,23.08738642492814,72.59820304409747,Address_573,6,"('9 AM', '7 PM')"
574,23.631630467651593,91.18857017581927,Address_574,3,"('11 AM', '5 PM')"
575,19.675013421419983,75.30711474811969,Address_575,19,"('5 AM', '12 PM')"
576,27.570320062253437,76.58742788340363,Address_576,14,"('6 AM', '6 PM')"
577,26.49135875015265,89.56426487669087,Address_577,12,"('11 AM', '12 PM')"
578,23.790980418390646,91.3873006372109,Address_578,3,"('7 AM', '8 PM')"
579,34.19091806428818,74.32603697655318,Address_579,23,"('3 AM', '10 PM')"
580,9.539758714979824,76.353893288416,Address_580,10,"('5 AM', '10 PM')"
581,19.39525786610262,78.34970656476382,Address_581,2,"('9 AM', '10 PM')"
582,9.439393943791536,76.32740549869476,Address_582,10,"('3 AM', '7 PM')"
583,19.255127190097987,78.20306556087591,Address_583,2,"('6 AM', '11 PM')"
584,23.870475603189416,91.04438973973814,Address_584,3,"('11 AM', '8 PM')"
585,28.441815655749853,79.44392525826153,Address_585,25,"('7 AM', '7 PM')"
586,28.80446692348586,79.0618540357016,Address_586,22,"('6 AM', '7 PM')"
587,20.90705913388261,77.62585860912709,Address_587,16,"('3 AM', '11 PM')"
588,25.93489807313299,80.8008994924463,Address_588,21,"('2 AM', '2 PM')"
589,26.552271235494587,74.83857081460594,Address_589,8,"('4 AM', '2 PM')"
590,25.94573568476888,80.98508879260274,Address_590,21,"('2 AM', '11 PM')"
591,27.568859507682053,76.57010615794455,Address_591,14,"('3 AM', '3 PM')"
592,23.741489984924144,91.26415366204002,Address_592,3,"('2 AM', '1 PM')"
593,23.664778247567437,92.85863800022436,Address_593,7,"('9 AM', '3 PM')"
594,20.704433271753135,77.0172834093097,Address_594,9,"('10 AM', '6 PM')"
595,34.282472180277956,74.31459187480007,Address_595,23,"('5 AM', '9 PM')"
596,28.356812489856132,79.40396315551672,Address_596,25,"('5 AM', '6 PM')"
597,19.038953176249308,74.88335960437728,Address_597,5,"('11 AM', '2 PM')"
598,19.90147617020668,75.3420020256892,Address_598,19,"('5 AM', '12 PM')"
599,34.35648076142585,74.28103711529275,Address_599,23,"('2 AM', '12 PM')"
600,20.90489963711598,77.76704855896166,Address_600,16,"('6 AM', '5 PM')"
601,20.709339330316578,76.99757625893717,Address_601,9,"('10 AM', '7 PM')"
602,9.561856325943605,76.33872212797247,Address_602,10,"('2 AM', '11 PM')"
603,26.391727337237512,89.51509080229884,Address_603,12,"('5 AM', '5 PM')"
604,26.52143075151595,89.5668269666766,Address_604,12,"('1 AM', '6 PM')"
605,27.221909852670223,78.01916829433209,Address_605,4,"('1 AM', '4 PM')"
606,24.81468994063183,84.46727786345664,Address_606,20,"('9 AM', '2 PM')"
607,34.25164819216468,74.51776461341619,Address_607,23,"('8 AM', '7 PM')"
608,19.09897648345325,74.74236995330338,Address_608,5,"('7 AM', '1 PM')"
609,23.57282833441295,87.06565255154787,Address_609,18,"('1 AM', '2 PM')"
610,34.19234392149025,74.34705239200485,Address_610,23,"('4 AM', '10 PM')"
611,27.557141563266345,76.65780133889766,Address_611,14,"('3 AM', '9 PM')"
612,24.63788126956234,84.50363837905155,Address_612,20,"('11 AM', '11 PM')"
613,9.47612791699891,76.32653808148468,Address_613,10,"('6 AM', '4 PM')"
614,27.596197657784327,76.59025407378961,Address_614,14,"('8 AM', '12 PM')"
615,28.7444393574477,78.93852654167561,Address_615,22,"('10 AM', '10 PM')"
616,27.155108365838558,78.01256840264689,Address_616,4,"('11 AM', '8 PM')"
617,28.700361890952973,78.8668033477497,Address_617,22,"('7 AM', '6 PM')"
618,27.212338757788256,77.9994830347663,Address_618,4,"('12 AM', '11 PM')"
619,34.24796403432446,74.32604600511674,Address_619,23,"('10 AM', '4 PM')"
620,20.802197848477753,77.0010929859952,Address_620,9,"('7 AM', '1 PM')"
621,31.73605838938571,74.75497869521536,Address_621,17,"('9 AM', '5 PM')"
622,30.063459913903987,74.15212820020163,Address_622,1,"('9 AM', '6 PM')"
623,28.616938442489904,79.03963989719405,Address_623,22,"('8 AM', '6 PM')"
624,9.494971290709623,76.33105000070009,Address_624,10,"('1 AM', '4 PM')"
625,19.172148938651294,74.70128873649765,Address_625,5,"('2 AM', '6 PM')"
626,20.955629019101746,77.72227617958619,Address_626,16,"('1 AM', '6 PM')"
627,26.42618627226199,89.5617770986674,Address_627,12,"('12 AM', '7 PM')"
628,28.024135058584235,78.16220607187873,Address_628,11,"('12 AM', '5 PM')"
629,25.496269578903224,81.78495128931418,Address_629,13,"('4 AM', '1 PM')"
630,20.79456743818682,77.80920284654003,Address_630,16,"('1 AM', '9 PM')"
631,23.608054561831135,87.08565709339496,Address_631,18,"('5 AM', '5 PM')"
632,20.74262217315357,77.76077124892232,Address_632,16,"('8 AM', '3 PM')"
633,27.73718927597238,76.68424655494023,Address_633,14,"('6 AM', '12 PM')"
634,24.841251912091955,84.465043094151,Address_634,20,"('10 AM', '6 PM')"
635,20.705627502711224,77.0021884893807,Address_635,9,"('1 AM', '7 PM')"
636,30.24402264735927,73.9819392575936,Address_636,1,"('5 AM', '6 PM')"
637,28.43492876099495,79.45321063788347,Address_637,25,"('8 AM', '2 PM')"
638,34.292406846947934,74.40192376235215,Address_638,23,"('6 AM', '11 PM')"
639,20.777473532766873,77.70088073022505,Address_639,16,"('1 AM', '6 PM')"
640,25.380659824734924,81.77390214300158,Address_640,13,"('8 AM', '10 PM')"
641,27.594467732797096,76.78182336063338,Address_641,14,"('2 AM', '8 PM')"
642,27.787071534561267,77.92564255878952,Address_642,11,"('1 AM', '12 PM')"
643,20.7435020312171,77.67869968017703,Address_643,16,"('1 AM', '5 PM')"
644,30.42752622981097,76.77157641724948,Address_644,15,"('12 AM', '1 PM')"
645,26.010980405050955,80.91530882815972,Address_645,21,"('11 AM', '7 PM')"
646,20.852764755822324,77.71865942896532,Address_646,16,"('4 AM', '4 PM')"
647,23.830775021310306,91.300176465931,Address_647,3,"('9 AM', '6 PM')"
648,23.31644367159528,87.82024465826056,Address_648,24,"('10 AM', '12 PM')"
649,26.438029702951535,89.50381882477552,Address_649,12,"('2 AM', '9 PM')"
650,30.064830053405352,74.14511038199282,Address_650,1,"('7 AM', '2 PM')"
651,9.492812336682187,76.35839251816131,Address_651,10,"('11 AM', '12 PM')"
652,23.710500067048283,91.28895315088205,Address_652,3,"('1 AM', '4 PM')"
653,30.173339829693504,74.13734814820654,Address_653,1,"('11 AM', '7 PM')"
654,23.212542677320737,87.98626347934497,Address_654,24,"('8 AM', '2 PM')"
655,23.748729056490088,87.03423023976477,Address_655,18,"('10 AM', '12 PM')"
656,20.68325715712495,77.07077059162455,Address_656,9,"('1 AM', '9 PM')"
657,23.760156671127223,91.47772863726864,Address_657,3,"('12 AM', '2 PM')"
658,28.24411210267258,79.34843499713482,Address_658,25,"('5 AM', '6 PM')"
659,26.6768752880764,74.5198331442268,Address_659,8,"('4 AM', '2 PM')"
660,23.631677222900155,86.9014056194389,Address_660,18,"('4 AM', '5 PM')"
661,26.461539825192148,89.53006650616236,Address_661,12,"('6 AM', '5 PM')"
662,30.129778514810937,74.31412083776306,Address_662,1,"('6 AM', '3 PM')"
663,20.77884739586291,77.91272340178284,Address_663,16,"('3 AM', '11 PM')"
664,19.56514418218754,78.19046601243383,Address_664,2,"('3 AM', '8 PM')"
665,19.962985287093563,75.39048585376402,Address_665,19,"('11 AM', '6 PM')"
666,28.73919737452498,79.15884169346926,Address_666,22,"('6 AM', '4 PM')"
667,30.140488838621582,74.19046083504239,Address_667,1,"('12 AM', '9 PM')"
668,23.2692717583558,87.8242638267677,Address_668,24,"('3 AM', '2 PM')"
669,20.726070030694054,77.0824012582177,Address_669,9,"('9 AM', '11 PM')"
670,19.900604050713707,75.4280234223122,Address_670,19,"('12 AM', '3 PM')"
671,27.874580976567408,78.0642899070419,Address_671,11,"('3 AM', '5 PM')"
672,23.874188393674974,92.71580190356045,Address_672,7,"('3 AM', '2 PM')"
673,34.194163879964755,74.36494447079092,Address_673,23,"('4 AM', '2 PM')"
674,25.44502201869624,81.87112910972535,Address_674,13,"('12 AM', '4 PM')"
675,27.120269937621128,78.03321563292319,Address_675,4,"('5 AM', '5 PM')"
676,23.335949716304125,87.929253563248,Address_676,24,"('2 AM', '3 PM')"
677,23.291702762811692,87.74402051213497,Address_677,24,"('6 AM', '11 PM')"
678,31.63158580629133,74.93875244112806,Address_678,17,"('7 AM', '12 PM')"
679,27.21436677291874,78.04595463431629,Address_679,4,"('3 AM', '7 PM')"
680,27.857874048242234,78.05077952506245,Address_680,11,"('10 AM', '12 PM')"
681,27.64984904749789,76.63049012246168,Address_681,14,"('2 AM', '7 PM')"
682,30.332306001310158,76.85144018009252,Address_682,15,"('2 AM', '6 PM')"
683,21.009963313788806,77.7258534326062,Address_683,16,"('1 AM', '9 PM')"
684,20.701416352843662,76.97930008920135,Address_684,9,"('6 AM', '4 PM')"
685,20.739711936235523,76.9357866716846,Address_685,9,"('12 AM', '5 PM')"
686,30.289064884533033,74.03998144384401,Address_686,1,"('4 AM', '11 PM')"
687,30.131200893975123,74.1831588796581,Address_687,1,"('12 AM', '11 PM')"
688,19.80653676770109,75.51742087018604,Address_688,19,"('11 AM', '3 PM')"
689,25.42020222266443,81.85078392236349,Address_689,13,"('3 AM', '3 PM')"
690,25.262305740047,81.64067056466958,Address_690,13,"('11 AM', '10 PM')"
691,30.425933251448047,76.82625796179587,Address_691,15,"('3 AM', '1 PM')"
692,28.337725336596172,79.63347717187405,Address_692,25,"('8 AM', '10 PM')"
693,19.796741942155524,75.25266292712561,Address_693,19,"('10 AM', '11 PM')"
694,34.24193803474008,74.32258475664116,Address_694,23,"('8 AM', '2 PM')"
695,22.97058535741726,72.65275400637059,Address_695,6,"('12 AM', '1 PM')"
696,23.656488174811763,87.17243689054551,Address_696,18,"('10 AM', '1 PM')"
697,20.687202333194588,77.01590522675228,Address_697,9,"('1 AM', '1 PM')"
